id,indexed_date,language,media_name,media_url,publish_date,title,url,parsed_title,parsed_authors,Text,parsed_tags,parsed_summary,parsed_keywords,subtopic,central body,political figure,affiliate,stance,opposition
db7ce1f355daae259ad9923dcb09ba60145f569175d3f1f165913908a6be8126,2024-07-05 15:37:56.231935+00:00,en,indianexpress.com,indianexpress.com,2024-07-05,Historic landslide victory for Labour Party: What should Starmer prioritise in government?,https://indianexpress.com/article/opinion/columns/historic-victory-labour-party-starmer-prioritise-government-9434805/,Historic landslide victory for Labour Party: What should Starmer prioritise in government?,"Rishabh Bhandari, Cdata, Var Template_Content, Sso_Login_Box, Xwelcome Backorenter The Email Address Or Mobile Number Associated With Your Account To Sign In. Show Passwordsign Innew To The Indian Express Signupxcreate Your Account It Is Quick, Easy.Or Show Passwordnextvalidate Otpregisteralready Have An Account, Signin, Sso_Social_Box, Sign In Withgmailfacebookapple, Var Follow_Widget_Data","Power is poised to change hands in Westminster with a landslide win for the Labour party in the general elections. In a year where several elections globally have delivered surprising verdicts, the British public have stuck firmly with the consistent trends flagged by opinion polls. After 14 years in government, the public turned on the Tory party in no uncertain fashion. Labour returns to office with its first general election win in 19 years. Keir Starmer deserves plaudits for turning around the fortunes of a party that seemed in doldrums not so long ago. His challenge will lie in articulating a positive vision for the future amid sluggish economic productivity and tightened finances. It was a night to remember for Labour supporters and one to forget for the Tories. Labour surged to 411 seats which represented an astounding upswing of 210 seats from 2019. Conversely, the Tories plunged to their worst result in their history. The party ended with a sobering 119 seats which meant a loss of about 248 seats from the last election. They were outflanked not just by Labour but also by the Liberal Democrats who had a tremendous night with 71 seats, their best outcome in",,"Power is poised to change hands in Westminster with a landslide win for the Labour party in the general elections.
After 14 years in government, the public turned on the Tory party in no uncertain fashion.
Keir Starmer deserves plaudits for turning around the fortunes of a party that seemed in doldrums not so long ago.
The party ended with a sobering 119 seats which meant a loss of about 248 seats from the last election.
As an exhausted Tory party cedes office, the result also speaks to the voter desire for renewal that has found expression through the democratic process.","tory, future, election, starmer, party, labour, seats, tories, support, historic, landslide, victory, public, prioritise","uk election,labour party,tory party",,,,,"labour party,keir starmer,liberal democrats"
403e1b869f1889053526eafae20adbf5df23ca2d6b58dd40ad75997d096df46f,2024-07-04 05:19:34.187673+00:00,en,india.com,india.com,2024-07-04,Who Will Be Next UK Prime Minister? Britain Set For Voting Today,https://www.india.com/news/world/who-will-be-next-uk-prime-minister-britain-set-for-voting-today-opinion-polls-predict-win-for-keir-starmer-7059036/,Who Will Be Next UK Prime Minister? Britain Set For Voting Today; Opinion Polls Predict Win For Keir Starmer,,"Home News Who Will Be Next UK Prime Minister? Britain Set For Voting Today; Opinion Polls Predict Win For Keir Starmer Who Will Be Next UK Prime Minister? Britain Set For Voting Today; Opinion Polls Predict Win For Keir Starmer The United Kingdom heads to the polls on Thursday to decide on Sunak's 20 months in office and the four Conservative prime ministers before him. UK Election Result: Exit Poll Predicts Landslide Victory For Starmer's Labour Party, Rishi Sunak's Party At Distant Third UK Election Latest Updates: The United Kingdom is all set to go for polls on Thursday from 7 AM to 10 PM (0600-2100 GMT). An exit poll later in the day will provide the first indication of the outcome, with detailed results expected early on Friday. Earlier, the opinion polls indicated that the centre-left Labour Party is poised for a historic victory in Thursday’s election. Who is Keir Starmer, Labour Party Candidate? Keir Starmer took charge of the Labour Party in 2020 after its worst electoral defeat in 84 years in 2019 under veteran left-wing figure Jeremy Corbyn. He then focused on shaping Labour as a party known for competence and pragmatism rather than beingdriven primarily by",UK Election,"HomeNewsWho Will Be Next UK Prime Minister?
Britain Set For Voting Today; Opinion Polls Predict Win For Keir StarmerWho Will Be Next UK Prime Minister?
Earlier, the opinion polls indicated that the centre-left Labour Party is poised for a historic victory in Thursday’s election.
Who is Keir Starmer, Labour Party Candidate?
Keir Starmer took charge of the Labour Party in 2020 after its worst electoral defeat in 84 years in 2019 under veteran left-wing figure Jeremy Corbyn.","today, election, starmer, prime, party, labour, set, mps, parliament, polls, win, minority, opinion, predict, uk, voting","uk election,opinion polls,labour party,keir starmer",,rishi sunak,,neutral,"keir starmer,labour party,jeremy corbyn"
b15ad6604f261627fe2fae3f61a316846debf43c66eace07af4f36267da0924a,2024-07-03 20:30:59.413600+00:00,en,rediff.com,rediff.com,2024-07-03,Is Rahul Dividing India To Rule?,https://www.rediff.com/news/column/dr-sudhir-bisht-is-rahul-dividing-india-to-rule/20240703.htm,Is Rahul Dividing India To Rule?,Sudhir Bisht,"This article was first published 1 year ago Is it is necessary to play divisive politics to succeed in the next general elections? asks Dr Sudhir Bisht. IMAGE: People take selfies with Rahul Gandhi during the ongoing Parliament session, July 2, 2024. Photograph: Shrikant Singh/ANI Photo I came across a research paper authored by Neil Stewart published in Science & Society/Volume 15, No. 1, Winter, 1951/, Divide and Rule: British policy in India (https://www.jstor.org/stable/40400043). The article conclusively suggested that the 'Divide and Rule' policy was started in India by the British company that ruled India -- The East India Company -- after the successful suppression of the Sepoy Mutiny of 1857, the First War of Indian Independence. Neil Stewart writes: 'The Indian Mutiny of 1857 resulted in the transformation of British policy in India. It meant the end of annexationist policy, and the support of the Indian princes as the bulwark of British interests against the tide of nationalism. Towards the people and the army, it meant an emphasis on differences of caste and creed, in order to prevent, as Sir John Strachey once wrote, ""The growth of any dangerous identity of feeling from community of race, religion, caste or",,"The question that arises is, why did Rahul Gandhi not condemn the attack on Sanatan Dharma by Stalin Jr?
Rahul Gandhi has not visited the Ayodhya temple even once and this helped him establish his secular credentials among Muslims.
Dividing Indians between North and South Indians: In 2019, Rahul Gandhi was elected to the Lok Sabha from Wayanad in Kerala.
Dividing businessmen between Ambani-Adani and the rest: Rahul Gandhi has a special liking for the Ambani and Adani empires.
At the same time the people of India have not asked Rahul Gandhi to be at the helm yet.","lok, poor, hindus, sabha, rule, dividing, india, gandhi, ram, rahul, divide, indian","rahul gandhi,divisive politics",,,,,rahul gandhi
29456bd3d81bb532200fa36774a2cf0bccd2bfbff3e52209a1a8d99870459e60,2024-07-03 13:36:08.341732+00:00,en,indianexpress.com,indianexpress.com,2024-07-03,"Samajwadi Party’s comeback in UP: The informal worker, Akhilesh Yadav’s new constituency",https://indianexpress.com/article/opinion/columns/samajwadi-comeback-akhilesh-yadavs-constituency-9430388/,"Samajwadi Party’s comeback in UP: The informal worker, Akhilesh Yadav’s new constituency","Arun Kumar, Cdata, Var Template_Content, Sso_Login_Box, Xwelcome Backorenter The Email Address Or Mobile Number Associated With Your Account To Sign In. Show Passwordsign Innew To The Indian Express Signupxcreate Your Account It Is Quick, Easy.Or Show Passwordnextvalidate Otpregisteralready Have An Account, Signin, Sso_Social_Box, Sign In Withgmailfacebookapple, Var Follow_Widget_Data","India’s general election results have been unprecedented in many ways. The BJP failed to reach the majority mark. A new phase of coalition government has begun. This was not on the cards according to most political analysts. The exit polls predicted a massive majority for the BJP. In contrast, the INDIA bloc partners nailed the results. Uttar Pradesh, considered a stronghold of the BJP and its Hindutva politics, now appears to be in the grip of a Samajwadi wave. The Samajwadi Party emerged as the single largest party in UP in the Lok Sabha election and the third largest party in Parliament. It has bagged 37 seats, raising its tally from the five in the 2019 election. This was the SP’s best performance in the history of Lok Sabha elections. Advertisement What enabled the SP to achieve these numbers? Both a top-down and a bottom-up approach explain the phenomenon. But it is the bottom-up approach, namely the rise of a new subaltern class in the neo-liberal economy, that holds the key to future political debates. Those who are in search of jobs or are precariously employed with poor salaries and minimal social security benefits make up this new subaltern. The",,"The Samajwadi Party emerged as the single largest party in UP in the Lok Sabha election and the third largest party in Parliament.
These groups consider reservation a key issue for their social and economic mobility.
The INDIA bloc leaders, Rahul Gandhi and Akhilesh Yadav, made the Constitution a symbol of the election.
Akhilesh Yadav’s PDA strategy — standing for the welfare of pichhde (backwards), Dalits, alpsankhyak (minorities) and aadhi abadi (women), has echoes of Lohia’s vision.
It played a crucial role in steering new voters beyond the core support base of the SP — Yadavs and Muslims.","partys, election, key, samajwadi, political, india, comeback, yadav, constituency, akhilesh, worker, issue, subaltern, strategy, sp, social, informal, yadavs","samajwadi party,uttar pradesh,bjp,lok sabha",,,"bjp, hindutva",anti,"india bloc,samajwadi party,sp"
2a0129f6c4dd3a9cd25680765151080d20a13aa8024af52d4bb0dd1ff0dd369e,2024-07-02 20:30:40.972306+00:00,en,rediff.com,rediff.com,2024-07-02,Where Does Superstar Vijay Go From Here?,https://www.rediff.com/news/column/n-sathiya-moorthy-where-does-superstar-vijay-go-from-here/20240702.htm,Where Does Superstar Vijay Go From Here?,N Sathiya Moorthy,"This article was first published 1 year ago A new entrant, whether a popular actor or not, has not been able to sweep the polls, as their fans had hoped for. It should hold true for Vijay as well. Or, something drastically has to happen between now and 2026, asserts N Sathiya Moorthy. IMAGE: Actor-Turned-Politician Vijay. All photographs: Kind courtesy Thalapathy Thamizhaga Vetri Kazhagam/Facebook To some, especially his hardcore fans, come assembly polls in 2026, and actor Vijay is the next best thing that can happen to 'Dravidian' Tamil Nadu. To others, he is one more in the long queue of actors who want to make it big in politics, and use it as a peg to promote his career that is expected to sag with the passing of years and of star-fans, who too would have aged alongside. But there is a difference -- and that is strikingly different from that of most others before him. Vijay's film career is nowhere near sagging for him to need a political prop-up. Two, and even more important, he is not looking at extending his career after completing his two ongoing cinematic projects, and intends completing them long before elections 2026. Thus,",,"Thus, there should be no complaints or criticism that possibly like 'superstar' Rajinikanth before him, Vijay is trying to prop up his career even before it hit the inevitable low patch.
By election time in 2026, Vijay should have honoured three batches of district-toppers (the next one hopefully in 2025).
They need not have to go around sticking wall posters or blaring from microphones, marketing Vijay and the TVK.
The natural/theoretical expectation is that these votes, or much of it, would migrate towards Vijay and TVK.
That raises the question: By congratulating Rahul Gandhi, is Vijay wooing the Congress into a new alliance?","superstar, does, party, political, state, tvk, vijay, politics, polls, leaders, voters, tamil","actor vijay,tamil nadu",,,,,vijay
659759b900691a258294b5450159534d94fdb2916a3d1914594452350cdeafd6,2024-07-01 16:37:54.446298+00:00,en,hindustantimes.com,hindustantimes.com,2024-07-01,"In Iran, a battle between polarising political views",https://www.hindustantimes.com/opinion/in-iran-a-battle-between-polarising-political-views-101719846481534.html,"In Iran, a battle between polarising political views",Deepika Saraswat,"On June 28, Iran’s snap elections for a new president ended in a run-off, with none of the three final candidates securing a majority. The surprise element was that even at a historically low voter turnout of 40%, the sole reformist candidate, Masoud Pezeshkian, maintained a lead of nearly one million votes over Saeed Jalili, a hardliner and long-time loyalist of Supreme Leader Ayatollah Khamenei. Mohammad Bagher Ghalibaf — a former Islamic Revolutionary Guard Corps (IRGC) commander, former Tehran mayor, and current parliament speaker — who projected himself as the establishment’s choice, came a distant third in what was his fourth presidential campaign. Vehicles move past a billboard displaying the faces of the six presidential candidates (L-R) Mohammad Bagher Ghalibaf, Amirhossein Ghazizadeh-Hashemi Alireza Zakani, Saeed Jalili, Mostafa Pourmohammadi and Masoud Pezeshkianin in the Iranian capital Tehran on June 29, 2024. Iran's sole reformist candidate Masoud Pezeshkian and ultraconservative Saeed Jalili are set to go to runoffs after securing the highest number of votes in Iran's presidential election, the interior ministry said. (Photo by ATTA KENARE / AFP) (AFP) After the moderate Rouhani government was weakened by the Trump administration’s unilateral withdrawal from the nuclear agreement in 2018, the Guardian Council,","On The Record, Aur Batao, Chinese, Love Horoscope, Hyderabad, HT Insight, Transits, Explainer Video, infocus, Career Horoscope, Tarot, Assembly Election, Manifestation, india news, HT Weekend, Covid 19, Chennai News, Hyderabad News, Vikram Chandra Daily Wrap, JEE, Chennai","Amid the “Women, Life, Freedom” protests, Green Movement leader Mir Hossein Mousavi, who has remained under house arrest since 2011, called for a referendum on Iran’s political system and the drafting of a new democratic constitution.
In a bid to attract alienated voters, Pezeshkian adopted Baraye Iran (For Iran), the anthem of the recent protests, as his campaign slogan.
The most plausible explanation is a shift of conservative votes in his favour.
Even an intervention by IRGC Quds Force Commander Esmaeil Qa’ami failed to convince either Jalili or Ghalibaf to withdraw.
The Pezeshkian-Jalili run-off on July 5 will be a showdown between the two most polarising political visions for the country.","views, conservative, political, votes, polarising, jalili, irans, turnout, elections, ghalibaf, reformist, battle, pezeshkian, iran","iran politics,presidential election",,,,,"masoud pezeshkian,mohammad bagher ghalibaf"
6e631a75f48e7db6969de9c7ce95c93be96e576a2ad298120c7053b0354073d1,2024-06-29 11:24:06.272055+00:00,en,thequint.com,thequint.com,2024-06-29,"Ahoy, Captain! India’s Last Communist Boat is Sinking",https://www.thequint.com/opinion/kerala-ahoy-captain-indias-last-communist-boat-is-sinking,"Ahoy, Captain! India’s Last Communist Boat is Sinking",Rejimon Kuttappan,"In August 2020, Veena George, the current Kerala Health Minister, delivered a speech in the Assembly, praising Chief Minister Pinarayi Vijayan. Amid the global pandemic, she expressed confidence that Kerala would weather the storm under Pinarayi’s leadership, comparing him to a captain guiding the state to a new shore where the poor and downtrodden would find shelter, and democracy and secularism would thrive. Her depiction of Pinarayi as a captain went viral. A month before the polls, when asked by the media if he was aware of being called ""Captain,"" Pinarayi responded that if people wanted to call him that, there was nothing he could do about it and no need to create confusion over it.","Chief Minister Pinarayi Vijayan, Scamguard, Members Only, Kerala, Climate Change News","In August 2020, Veena George, the current Kerala Health Minister, delivered a speech in the Assembly, praising Chief Minister Pinarayi Vijayan.
Amid the global pandemic, she expressed confidence that Kerala would weather the storm under Pinarayi’s leadership, comparing him to a captain guiding the state to a new shore where the poor and downtrodden would find shelter, and democracy and secularism would thrive.
Her depiction of Pinarayi as a captain went viral.
A month before the polls, when asked by the media if he was aware of being called ""Captain,"" Pinarayi responded that if people wanted to call him that, there was nothing he could do about it and no need to create confusion over it.","went, weather, captain, communist, vijayan, pinarayi, boat, minister, wanted, sinking, kerala, veena, indias, ahoy, viral","kerala politics,pinarayi vijayan,cpi(m)",ministry of health,pinarayi vijayan,,neutral,"veena george,pinarayi vijayan,communist party"
fdaa401effdc3ab3c3c55d193415016f7ff6f9005483b616a1b92dad8d312590,2024-06-27 20:31:13.553609+00:00,en,rediff.com,rediff.com,2024-06-27,"Anti-Muslim Attacks: Why Are Rahul, Akhilesh Silent?",https://www.rediff.com/news/column/nilanjan-mukhopadhyay-anti-muslim-attacks-why-are-rahul-akhilesh-silent/20240627.htm,"Anti-Muslim Attacks: Why Are Rahul, Akhilesh Silent?",Nilanjan Mukhopadhyay,"This article was first published 1 year ago 'Episodes of targeted attacks on Muslims established that for a section of people and, sadly, even officials of the State, the election results conveyed no lessons.' 'Opposition parties must not be hesitant in speaking out whenever the mob with tacit State support targets Muslims,' asserts Nilanjan Mukhopadhyay, author of Narendra Modi: The Man, The Times. IMAGE: A Muslim man arrives to vote at a polling station in the old quarters of Delhi, May 25, 2024. All photographs in this feature have been posted only for representational purposes. Photograph: Adnan Abidi/Reuters Indian Muslims were among those greatly relieved with the Bharatiya Janata Party with Narendra Modi at its helm, not securing again a clear majority of its own. But will the fact that Modi is no longer a 'lord' onto himself, and is instead dependent on coalition partners with potential to be exacting at times, make India a communally less-polarised nation? Will Muslims be able to once again lead a more zestful life, no longer having to constantly look over their shoulders to check if a marauder's arm or a lynch brigade was reaching out for them? Questions arise because within days of",,"These episodes of targeted attacks on Muslims established that for a section of people and, sadly, even officials of the State, the election results conveyed no lessons.
Quite clearly, the Opposition parties are diffident about speaking out when 'politics of hate' manifests itself.
It is evident that the community has not turned against opposition parties for selecting fewer Muslim candidates.
In the course of his Bharat Jodo Yatra, Rahul Gandhi evolved a radical vocabulary of secularism and found support for this among people besides securing backing of some opposition parties.
Opposition parties must not be hesitant in speaking out whenever the mob with tacit State support targets Muslims.","muslims, modi, election, muslim, state, parties, politics, akhilesh, support, vote, silent, rahul, attacks, antimuslim, opposition","anti-muslim attacks,bjp,narendra modi",,narendra modi,bjp,anti,opposition
1ae0345167f8b3931d770a15b6436f32c0b607244f04ecfe55dc4196999e2988,2024-06-26 08:22:47.362101+00:00,en,thequint.com,thequint.com,2024-06-26,Parliament: Why the Opposition Should Continue Talking About the Constitution,https://www.thequint.com/opinion/parliament-18th-lok-sabha-opposition-should-continue-talking-about-the-constitution,Parliament: Why the Opposition Should Continue Talking About the Constitution,K Nageshwar,"The furore that was raised over the future of the Indian Constitution in the run-up to the general elections refuses to die down even as the 18th Lok Sabha assembles to embark upon a tumultuous five-year journey. The INDIA bloc leaders, holding copies of the Constitution in their hands, protested in front of the Gandhi statue in Parliament a day before its commencement. In a response that is rather characteristic of Narendra Modi’s political persona, the prime minister said that those who imposed the Emergency have no right to profess their love for the Constitution. Why did Modi bring the Emergency into the contemporary political discourse? Of course, the fact that the nation was observing the 50th anniversary of its imposition came in handy. But, there are other reasons as well.","Lok Sabha, Scamguard, Climate Change News, Constitution","The furore that was raised over the future of the Indian Constitution in the run-up to the general elections refuses to die down even as the 18th Lok Sabha assembles to embark upon a tumultuous five-year journey.
The INDIA bloc leaders, holding copies of the Constitution in their hands, protested in front of the Gandhi statue in Parliament a day before its commencement.
In a response that is rather characteristic of Narendra Modi’s political persona, the prime minister said that those who imposed the Emergency have no right to profess their love for the Constitution.
Why did Modi bring the Emergency into the contemporary political discourse?
Of course, the fact that the nation was observing the 50th anniversary of its imposition came in handy.","emergency, political, continue, sabha, constitution, tumultuous, response, parliament, right, talking, refuses, statue, runup, opposition","constitution,emergency,narendra modi,india bloc",,narendra modi,,anti,"india bloc,opposition"
e72599251bc813d8ff3a1ab108606f261b37a999228745eaad34f928bd3042ab,2024-06-25 19:21:22.466297+00:00,en,thequint.com,thequint.com,2024-06-25,Should the Congress Party Have Staked a Claim to Form the Government on 4 June?,https://www.thequint.com/opinion/2024-lok-sabha-elections-should-the-congress-party-have-staked-a-claim-to-form-the-government-on-4-june,Should the Congress Party Have Staked a Claim to Form the Government on 4 June?,Sanjay Kapoor,"At that time, the ouster of the BJP, after being in power for two terms, seemed imminent. A massive campaign was launched that tried to show that the removal of Modi and the BJP was a national imperative and that the mandate of the polls was to be seen in this context. These campaigns highlighted the fact that the BJP government and Narendra Modi should be denied the “punitive power of the state” so that a functioning democracy can be restored in society. It seemed the most logical outcome of the election in which the BJP, with all the “kings’ horses and all the kings’ men” had failed to win a majority. There are allegations emanating from Opposition circles that about 50-odd seats were managed by the ruling National Democratic Alliance (NDA). In UP alone, where even the prime minister came precipitously close to losing, there were 16 seats where the BJP won due to the help rendered by the Bahujan Samaj Party (BSP), which ate up Dalit votes that were seemingly destined for the Opposition alliance's parties. In other states like Madhya Pradesh, Gujarat, and even Maharashtra there have been similar allegations of voter manipulation and even preventing communities","Climate Change News, Scamguard, 2024 elections","At that time, the ouster of the BJP, after being in power for two terms, seemed imminent.
It seemed the most logical outcome of the election in which the BJP, with all the “kings’ horses and all the kings’ men” had failed to win a majority.
There are allegations emanating from Opposition circles that about 50-odd seats were managed by the ruling National Democratic Alliance (NDA).
In other states like Madhya Pradesh, Gujarat, and even Maharashtra there have been similar allegations of voter manipulation and even preventing communities hostile towards the ruling party from voting.
In other words, though the BJP’s total of 240 MPs surprised many, many election watchers claimed that the ruling party’s real strength in these elections was not above 150-200 seats.","election, modi, party, ruling, staked, seats, form, kings, bjp, national, congress, claim, opposition, power","bjp,congress,nda,lok sabha",,narendra modi,"bjp, nda",anti,"opposition,bahujan samaj party,bsp"
a31e8afddceeed92e8a0cb4020975debfa9a20703c2e86e4a893ab90429b4d20,2024-06-25 16:29:06.377889+00:00,en,hindustantimes.com,hindustantimes.com,2024-06-25,The BJP’s poll showing and Dalit anxiety on reservation,https://www.hindustantimes.com/opinion/the-bjp-s-poll-showing-and-dalit-anxiety-on-reservation-101719329361969.html,The BJP’s poll showing and Dalit anxiety on reservation,Ayan Guha,"The 2024 general election results point to the significant erosion of Dalit support for the Bharatiya Janata Party (BJP). According to the recently published CSDS-Lokniti post-poll survey data, the BJP’s vote share among Dalits has slipped to 31% from 34% in 2019 and that of the National Democratic Alliance (NDA) allies to 5% from 7%. Noida, India- April 14, 2024: People seen on the occasion of the 133th birth anniversary of Dalit icon BR Ambedkar at Rashtriya Dalit Prerna Sthal, sector 95, in Noida, India, on Sunday, April 14, 2024. (Photo by Sunil Ghosh / Hindustan Times) This loss of support for the BJP is attributed to its slogan, “Ab ki baar, 400 paar” (this time, more than 400 seats). This slogan, many posit, created apprehension among the Dalits about the BJP’s intention to abolish reservation through major constitutional changes. This fear, as per various ground reports, has hurt the party immensely in Uttar Pradesh (UP). But how far has this fear resonated in other parts of the country? In Bihar, which has historically been a fertile laboratory for Mandal politics quite like UP, the BJP-led NDA grabbed five out of six Scheduled Caste (SC) constituencies. One reason for the","On The Record, Aur Batao, Chinese, Love Horoscope, Hyderabad, HT Insight, Transits, Explainer Video, infocus, Career Horoscope, Tarot, Assembly Election, Manifestation, india news, HT Weekend, Covid 19, Chennai News, Hyderabad News, Vikram Chandra Daily Wrap, JEE, Chennai","The 2024 general election results point to the significant erosion of Dalit support for the Bharatiya Janata Party (BJP).
This slogan, many posit, created apprehension among the Dalits about the BJP’s intention to abolish reservation through major constitutional changes.
The BJP’s combined tally of SC seats in all these states together stands at 12, down from 13 in 2019.
Only Telangana seems an outlier to this pattern, as the Congress has managed to win all three SC seats.
Therefore, the Dalit anxiety about the abolition of reservation seems to have impacted electoral outcomes in those states where the BJP has suffered major losses.","anxiety, poll, party, seats, pradesh, showing, tally, bjps, bjp, 2019, dalit, reservation, sc, states","bjp,dalit vote,reservation,csds-lokniti",,,"bjp, nda",anti,
0d405720d04e311a53085d34f1429e89944fed53acd6555793e6170d9323d40a,2024-06-25 16:27:07.108993+00:00,en,hindustantimes.com,hindustantimes.com,2024-06-25,Pulpit offers Biden his comeback opportunity,https://www.hindustantimes.com/opinion/pulpit-offers-biden-his-comeback-opportunity-101719329121604.html,Pulpit offers Biden his comeback opportunity,Prashant Jha,"In January, this column suggested that there was a hawa in favour of Donald Trump in the American presidential election. Since then, Trump has swept aside all his rivals in the Republican presidential primaries and become the unchallenged leader of the party that had come close to disowning him after the January 6 attack on the United States (US) Capitol. Trump’s daughter-in-law, Lara Trump, is the co-chair of the Republican National Committee. Mike Johnson, the House Speaker, owes his job to Trump. Mitch McConnell, the last remaining pillar of the old anti-Trump Republican establishment, has decided to retire. And Nikki Haley, the last woman standing against Trump, will now vote for him. FILE - President Donald Trump and Democratic presidential candidate former Vice President Joe Biden participate in the final presidential debate at Belmont University, Oct. 22, 2020, in Nashville, Tenn. (AP Photo/Patrick Semansky) (AP) Having consolidated his own position, Trump has maintained an edge over Joe Biden in the polls, including in swing states and made inroads among Black and Hispanic voters. Despite being a convicted felon — Trump was held guilty in a New York business fraud-campaign finance case and will be sentenced four days before the Republican","On The Record, Aur Batao, Mitch Mcconnell, Chinese, Love Horoscope, Hyderabad, HT Insight, Transits, Explainer Video, infocus, Career Horoscope, Tarot, Assembly Election, Manifestation, india news, Donald Trump, HT Weekend, Covid 19, Chennai News, Hyderabad News, Vikram Chandra Daily Wrap, Joe Biden, Nikki Haley, JEE, Chennai","In January, this column suggested that there was a hawa in favour of Donald Trump in the American presidential election.
Israel’s champions in the US think Biden isn’t backing Benjamin Netanyahu enough; those who are horrified at Israel’s crimes in Gaza hold Biden complicit.
And Biden will defy expectations at the first presidential debate on Thursday.
Trump’s personal conduct and political behaviour appeal to some, but not to many others.
And finally, Biden will showcase an impressive set of accomplishments on infrastructure, health care costs, jobs, domestic manufacturing, climate, and personal freedoms.","including, election, biden, pulpit, opportunity, offers, trumps, comeback, republican, debate, voters, presidential, trump, personal","us election,donald trump,joe biden,republican party",,,,,"joe biden,nikki haley"
3310f9cc10c712bbaf5b31880e57c134a0efad0ab9be54b405021965b156fe28,2024-06-23 07:25:06.862692+00:00,en,indianexpress.com,indianexpress.com,2024-06-23,Savarna parties have once again isolated Dalit voices,https://indianexpress.com/article/opinion/columns/savarna-parties-isolated-dalit-voices-ambedkarite-government-9409015/,Savarna parties have once again isolated Dalit voices,"Suraj Yengde, Cdata, Var Template_Content, Sso_Login_Box, Xwelcome Backorenter The Email Address Or Mobile Number Associated With Your Account To Sign In. Show Passwordsign Innew To The Indian Express Signupxcreate Your Account It Is Quick, Easy.Or Show Passwordnextvalidate Otpregisteralready Have An Account, Signin, Sso_Social_Box, Sign In Withgmailfacebookapple, Var Follow_Widget_Data","Commentators and political party leaders seem to habitually attack Dalits for exercising their right to vote and choosing whom to support. These offhand remarks are usually made to psychologically pressure Dalit voters to get agitated with their leaders. The mistrust, clubbed with critiques of opponents, cements the view that Dalit politics is doomed and, thus, a better option is to choose between the lesser evil. The lesser evil is a system that benefits people with certain last names and their cabal. They are found in all political parties and social movements. It is this hidden state that the Ambedkarite political sphere can decipher, for they have seen first-hand how exploitation is managed by the iron fist of handlers who now claim political leadership. Advertisement The success of the 2024 general elections was the return of coalition governments. Dalit-led parties that fought as coalition partners like the Viduthalai Chiruthaigal Katchi, Lok Janshakti Party and Hindustani Awam Morcha (Secular) made gains in their vote share and even have their leaders in Parliament. However, two parties suffered major electoral setbacks: the Mayawati-led Bahujan Samaj Party (BSP) and an experimental Maharashtra-based Vanchit Bahujan Aghadi (VBA) led by Prakash Ambedkar. Both gained the feared suspicion",,"Commentators and political party leaders seem to habitually attack Dalits for exercising their right to vote and choosing whom to support.
They are found in all political parties and social movements.
Besides distancing of urban middle-class Dalit voters, acquiescing to unfavourable parties and attitudinal drawback of the leadership, propaganda against these parties also played a role.
AdvertisementThe Congress, with its divisive agenda, has once again isolated independent Dalit political voices, calling them second-rank subalterns of the BJP.
However, by using the Vanchit Bahujan formula to the ‘nagnath-saapnath’ referencing, Prakash Ambedkar seems to have embraced Kanshi Ram’s radical vision.","savarna, party, political, parties, ambedkar, leaders, voices, voters, dalit, force, congress, prakash, isolated","dalit politics,bsp,coalition government",,,"lok janshakti party, hindustani awam morcha (secular)",neutral,"viduthalai chiruthaigal katchi,lok janshakti party,hindustani awam morcha (secular),mayawati,bahujan samaj party,bsp,vanchit bahujan aghadi,vba,prakash ambedkar"
